"old_shape_id","map_id","developer","adjustment_classification","dev_nationality","dev_address","intended_purpose","inv_intention","contract_duration_years","original_size_hectare","size_reference","contracting_authority","director","director_nationality","contract_date","sub_decree_granting_date","province","district","commune","municipality","land_conv","legal_documents","land_utilization_plan","eia_status","data_classification","reference","last_update","language","published_status"
"150","elc_gdc_220","Try Pheap Import Export Co. Ltd.","No evidence of adjustment","Not found","Not found","Agro-industry","Rubber;Other crops","0","9709","Not found","Not found","Try Pheap","Not found","Not found","40683","Ratanakiri","Ta Veng","Not found","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_92__20.05.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_25__09.02.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_92__20.05.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_25__09.02.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"1","elc_gdc_5","Uk Khun Industrial Plants and Other Development","No evidence of adjustment","Cambodian","293 St. 150, Sangkat Tuek L'ak 2, Khan Tuol Kouk, Phnom Penh, Cambodia","Agro-industry","Cashew;Jatropha;Sugarcane;Kapok;Cassava;Other crops;Animal husbandry","70","12506","MAFF","MAFF","Sok Sopheap","Cambodian","2001-05-25","Not found","Kampong Speu","Phnom Sruoch","Not found","Not found","Not found","<ul><li>Letter No. 162 K.T.v dated 09 September 1991 of Cambodia Development Committee on the proposal of investment. Company's status in 1991</li> <li>Letter No 435 SCN.PS dated 13 March 1993 of Cabinet of Minister Group on the approval of exchange the plantation crops from Breng to palm oil on the land size of 12,506 hectares.</li> <li>Letter 2117/249 KSK.PPK dated 19 May 1998 of Ministry of Agriculture, Forestry, and Fisheries on the request of exchange plantation crop from palm oil to cashew-apple.</li> <li>Letter 760 SCN dated 26 June 1998 of Council Minister on principle approval to exchange plantation crop from palm oil to cashew-apple</li> <li>Letter No.3384 KSK date 24 August 2000 of Ministry of Agriculture, Forestry, Fisheries on principle delete the concession land of Industrial Plantation Crop Development Uk Khun.</li> <li>Letter No. 1469 SCN date 01 September 2000 of Council Minster on the delete of concession land approval of Industrial Plantation Crop Development Company, and transfer to Uk Khun Industrial Plants and Other Development.</li> <li>Letter No. SBrT dated 08 May 2001 of Government on the delegation of full power to Minister of Ministry of Agriculture, Forestry, and Fisheries to sing the agreement with the company.</li> <li>Letter No. 015 SCN dated 27 September 2001 of Cabinet of Kampong Speu Province</li> <li>Letter No. 1709/186 KSK.NPPK dated 23 April 2001 of Ministry of Agriculture, Forestry, and Fisheries on the request of full power from the Government to sign the concession land agreement on cashew apple plantation investment on land size of 12,506 hectares.</li> <li>Letter No. 594 P.PK dated 29 October 2001 of Department of Planning, Statistic, and International Cooperation on clarification report on 12,506 hectare of concession land issue.</li> <li>Letter No. dated 21 June 2002 of Council Minster, Government lawyer, on principle approval to delete company's agreement on 12,506 hectares of concession land in Phnum Sruoch District, Kampong Speu Province.</li> <li>Letter No. 958 SCN dated 27 June 2002 of Council Minister on the issue between industrial crop development UK KHUN Company and previous Industrial Crop Development Company, which is being carried by the province court.</li> <li>Letter No. 97 MT.RB.SCN dated 02 November 2002 of Council Minister, Government Law, on the implementation of 958 SCN dated 27 June 2002 of Council Minister.</li> <li>Singed contract on 25 May 2001 with Ministry of Agriculture, Forestry, and Fisheries</li> <li> Letter No. 006 PN.NTK dated 08 February 2002 of Ministry of Commerce on the registration of Industrial Crop Development Company.</li> <li>Singed contract on 23 April 2002 with Ministry of Agriculture, Forestry, and Fisheries</li> <li>Letter No. 012 SCN dated 08 January 2003 of Government, Ministry of Interior, on the intervention Kampong Speu Province's authority to allow company to manage concession land in Phnum Sruoch, Kampong Speu Province.</li> <li>Record on the study and evaluation on perform and land utilization of Industrial Plantation Development UK KHUN dated 09 May 2003.</li> <li>Letter of notification No. 401 SCN dated 09 March 2005 of Council Minister on removing some part of land of Industrial Plantation Development UK KHUN.</li> <li>Letter No. 500 BrK.KSK of Ministry of Agriculture, Forestry, and Fisheries on the implementation the latter of notification No. 401 dated 09 March 2005 of Council Minister.</li> <li>Letter No. 1204 KSK.NP.PK dated 11 November 2005 on report of the discussion meeting on the investment process of Hena Company and Industrial Plantation Development UK KHUN.</li></ul>
","8 years: <ul> <li>year 1 : 1,000 hectares</li> <li>year 2 : 1,000 hectares</li> <li>year 3 : 1,500 hectares</li> <li>year 4 : 1,600 hectares</li> <li>year 5 : 1,600 hectares</li> <li>year 6 : 1,600 hectares</li> <li>year 7 : 2,100 hectares</li> <li>year 8 : 1,200 hectares</li></ul>
","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Uk_Khun_Industrial_Plants_and_Other_Development_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Uk_Khun_Industrial__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Uk_Khun_Industrial_Plants_and_Other_Development__25.05.2001.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Uk_Khun_Industrial_Plants_and_Other_Development_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Uk_Khun_Industrial__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Uk_Khun_Industrial_Plants_and_Other_Development__25.05.2001.pdf;</ul>","2015-10-05 00:00:00","English","1"
"80","elc_gdc_108","Unigreen Resources Co. Ltd.","No evidence of adjustment","Chinese","53D St. 70, Sangkat Srah Chak, Khan Doun Penh, Phnom Penh, Cambodia","Agro-industry","Rubber","70","8000","MAFF","MAFF","Chua Kwa Seng","Singaporean","2009-04-03","Not found","Mondulkiri","Koh Nhek","Roya","Not found","Not found","<ul><li>Letter dated 25 July 2008, by Company.</li> <li> Result on site survey dated 27 August 2008.</li> <li>Letter No. 4751 KSK dated 11 September 2008 by Ministry of Agriculture, Forestry and Fisheries, on provision 8,000 hectares of economic land concession located in Ro Yar Commune, Koh Nhek District, Mondulkiri Province.</li> <li>Letter No. 1233 SCN dated 23 September 2008 by Council Minister.</li> <li>Letter No. 769/102 KSK.NP.PK dated 19 February 2009 by Ministry of Agriculture, Forestry and Forestry on requesting on full power delegation.</li> <li>Letter No. 16 SBT dated 24 February 2009 by Royal Government of Cambodia on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Signed the contract on 03 April 2009 with Ministry of Agriculture, Forestry, and Fisheries</li> </ul>
","Included in master plan","[2011] Feasibility study","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_NGOF__09.11.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_received_by_NGOF_September_2013.xlsx;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Unigreen_Resources_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Unigreen_Resource__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_NGOF__09.11.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_received_by_NGOF_September_2013.xlsx;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Unigreen_Resources_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Unigreen_Resource__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"216","elc_od_284","Union Development Group","No evidence of adjustment","Chinese","Not found","Agro-industry","Not found","0","36000","Not found","Not found","Not found","Not found","2009-01-01","Not found","Not found","Not found","Not found","Not found","Not found","Not found","Not found","Not found","Other data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Licadho_Union_Development_Group__08.04.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Licadho_Union_Development_Group__08.04.2014.pdf;</ul>","2015-10-05 00:00:00","English","1"
"217","elc_od_285","Union Development Group","No evidence of adjustment","Chinese","Not found","Agro-industry","Not found","0","9100","Not found","Not found","Not found","Not found","2011-08-03","Not found","Not found","Not found","Not found","Not found","Not found","Not found","Not found","Not found","Other data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Licadho_Union_Development_Group_9100__08.04.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Licadho_Union_Development_Group_9100__08.04.2014.pdf;</ul>","2015-10-05 00:00:00","English","1"
"4","elc_gdc_8","Vannma Import-Export Co. Ltd.","No evidence of adjustment","Cambodian","4Eo St. 184, Sangkat Chey Chumneah, Khan Doun Penh, Phnom Penh, Cambodia","Agro-industry","Sugarcane;Cassava","70","1200","MAFF","MAFF","Prel Bunmaneth","Cambodian","2004-09-29","Not found","Kampong Cham","Memot","Not found","Not found","Not found","<ul><li>Letter No. 464 LKH.KCH dated 23 September 2002, Provincial Hall of Kampong Cham, Report of investigation on land concession area about 1,500 hectares in Chorm Kravean Commune, Memot District, Kampong Cham province for investment cassava and sugar cane.</li> <li>Minute dated 02 April 2003, inspection on site of land concession area about 1,500 hectares for investment cassava and sugar cane and processing factory, VANNMA Import-Export Co., Ltd. in Chorm Kravean Commune, Memot District, Kampong Cham province.</li> <li>Letter No. 2678 KSK.PPK dated 13 June 2003, Ministry of Agriculture, Forestry and Fisheries, on proposal of land concession 1,500 hectares in Chorm Kravean Commune, Memot District, Kampong Cham province for investment cassava and sugar cane by VANNMA Import-Export Co., Ltd.</li> <li>Letter No. 830 SCN dated 31 December 1996, Council of Minister, on permission for providing land concession 1,200 hectares in Chorm Kravean Commune, Memot District, Kampong Cham province for investment cassava and sugar cane establish processing factory.</li> <li>Letter No. 4419/1306 KSK dated 01 October 2003, Ministry of Agriculture, forestry and Fisheries, on request of right from the Royal Government of Cambodia for signing contract of land concession 1,200 hectares in Chorm Kravean Commune, Memot District, Kampong Cham province for investment cassava and sugar cane, by VANNMA Import-Export Co., Ltd.</li> <li>Letter No. 54 SBT dated 03 October 2003, Royal Government of Cambodia, on delegation right to Minister of Agriculture, Forestry and Fisheries for signing contract with the company.</li> <li>Signed contract with Ministry of Agriculture, Forestry and Fisheries on 29 September 2004.</li> <li>Letter No. 568 KSK dated 03 February 2006, Ministry of Agriculture, Forestry and Fisheries, on proposal of people 151 families living in Satum Village, Chorm Kravean Commune, Memot District, Kampong Cham province to ask for the land east part of Satum village.</li></ul>
","<ul>5 years: <li>year 1 : 100 hectars</li> <li>year 2 : 200 hectars</li> <li>year 3 : 300 hectars</li> <li>year 4 : 300 hectars</li> <li>year 5 : 300 hectars</li></ul>","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Vannma_Import_Export_Co_Ltd_in_MAFF_Satistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Vannma_Import_Export__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Vannma_Import_Export_Co_Ltd_in_MAFF_Satistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Vannma_Import_Export__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"128","elc_gdc_193","Vietnam Kampuchia Economy, Trade and Industry Company Ltd. (VKETI) Co. Ltd.","No evidence of adjustment","Vietnamese","Not found","Agro-industry","Rubber;Other crops","0","5059","Not found","Not found","Not found","Vietnamese","Not found","40186","Kratie","Snuol","Not found","Not found","Snuol Wildlife Sanctuary","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_07__08.01.2010.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_07__08.01.2010.pdf;</ul>","2015-10-05 00:00:00","English","1"
"107","elc_gdc_167","Villa Development Co. Ltd.","No evidence of adjustment","Not found","Not found","Agro-industry","Rubber","0","728","Not found","Not found","Kak Ratana","Not found","Not found","40687","Mondulkiri","Pech Chreada","Not found","Not found","Phnom Prich Wildlife Sanctuary","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_93__24.05.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_61__01.04.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Villa_Development_and_MOC_establishment_11.6.2014.png;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_93__24.05.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_61__01.04.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Villa_Development_and_MOC_establishment_11.6.2014.png;</ul>","2015-10-05 00:00:00","English","1"
"34","elc_gdc_39","Wuzhishan L.S Group Co. Ltd.","No evidence of adjustment","Chinese","17 St. 55, Sangkat Chakto Mukh, Khan Doun Penh, Phnom Penh, Cambodia","Agro-industry; Processing factory","Pine;Fruits and vegetable;Processing","70","10000","MAFF","MAFF","Liu Wei","Chinese","2005-12-30","Not found","Mondulkiri","O'Reang;Sen Monorom","Not found","Not found","Not found","<ul><li>Letter No. 849 SCN dated 09 August 2004 by Council Minister on the principle approval for 199,999 hectares of land concession located in Mondulkiri Province.</li> <li>Letter No. 1706 SCN dated 12 October 2005 by Council Minister on the report of Pinus Merkusii plantation by Wuzhishan Company in the area CDM project belong to the Marubeni Corporation.</li> <li>Letter No. 92 SBT dated 28 October 2005 by Royal Government of Cambodia on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company on 10,000 hectares of land concession.</li> <li>Signed the contract on 30 December 2005 with Ministry of Agriculture, Forestry, and Fisheries</li> </ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Wuzhishan_L.S_Group_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Wuzhishan_LS_Group__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Wuzhisan_L.S_Group__30.12.2005.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Wuzhishan_L.S_Group_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Wuzhishan_LS_Group__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Wuzhisan_L.S_Group__30.12.2005.pdf;</ul>","2015-10-05 00:00:00","English","1"
"146","elc_gdc_216","Yellow Field (Cambodia) International Ltd.","No evidence of adjustment","Chinese","227A St.63, Sangkat Boeung Keng Kang 1, Khan Chamcarmorn, Phnom Penh, Cambodia","Agro-industry","Not found","0","8591","Not found","Not found","Yu Jing","Chinese","Not found","40207","Kampong Speu","Aoral","Not found","Not found","Phnom Aural Wildlife Sanctuary","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_21__29.01.2010.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_09__08.01.2010.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Yellow_Field_Cambodia_International_Limited__09.06.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_21__29.01.2010.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_09__08.01.2010.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Yellow_Field_Cambodia_International_Limited__09.06.2014.pdf;</ul>","2015-10-05 00:00:00","English","1"
